Key,Category,Screen,Type,English,Hebrew,Russian
"register_description","register","general","text","Create a personal account to receive advanced banking services","צור חשבון אישי לקבלת שירותים בנקאיים מתקדמים","Создайте личный аккаунт для получения современных банковских услуг"
"register_here","register","general","text","Register here","הירשם כאן","Зарегистрируйтесь здесь"
"register_title","register","general","text","System registration","הרשמה למערכת","Регистрация в системе"
"registration.title","registration.title","general","text","Bank Worker Registration","רישום עובד בנק","Регистрация сотрудника банка"
"registration.tooltip","registration.tooltip","general","text","Complete your registration to access the banking platform","השלימו את הרישום לגישה לפלטפורמה הבנקאית","Завершите регистрацию для доступа к банковской платформе"
"registration.error.title","registration.error.title","general","text","Registration Error","שגיאת רישום","Ошибка регистрации"
"registration.fields.fullName.label","registration.fields.fullName.label","general","text","Full Name","שם מלא","Имя Фамилия"
"registration.fields.fullName.placeholder","registration.fields.fullName.placeholder","general","text","Enter your full name","הזינו את שמכם המלא","Введите ваше полное имя"
"registration.fields.fullName.tooltip","registration.fields.fullName.tooltip","general","text","Enter your first and last name as they appear on your ID","הזינו שם פרטי ומשפחה כפי שמופיעים בתעודת הזהות","Введите имя и фамилию как указано в удостоверении личности"
"registration.fields.position.label","registration.fields.position.label","general","text","Position","תפקיד","Должность"
"registration.fields.position.placeholder","registration.fields.position.placeholder","general","text","Enter your position","הזינו את תפקידכם","Введите вашу должность"
"registration.fields.position.tooltip","registration.fields.position.tooltip","general","text","Your current job title at the bank","התפקיד הנוכחי שלכם בבנק","Ваша текущая должность в банке"
"registration.fields.branch.label","registration.fields.branch.label","general","text","Bank Branch","סניף בנק","Филиал банка"
"registration.fields.branch.placeholder","registration.fields.branch.placeholder","general","text","Select your branch","בחרו את הסניף שלכם","Выберите ваш филиал"
"registration.fields.branch.tooltip","registration.fields.branch.tooltip","general","text","The branch where you work","הסניף בו אתם עובדים","Филиал, в котором вы работаете"
"registration.fields.bankNumber.label","registration.fields.bankNumber.label","general","text","Bank Number","מספר בנק","Номер банка"
"registration.fields.bankNumber.placeholder","registration.fields.bankNumber.placeholder","general","text","Enter bank number","הזינו מספר בנק","Введите номер банка"
"registration.fields.bankNumber.tooltip","registration.fields.bankNumber.tooltip","general","text","Your employee bank number","מספר העובד הבנקאי שלכם","Ваш сотрудничский номер в банке"
"registration.fields.terms.text","registration.fields.terms.text","general","text","I agree to the ","אני מסכים ל","Я согласен с "
"registration.fields.terms.link","registration.fields.terms.link","general","text","platform rules","כללי הפלטפורמה","правилами платформы"
"registration.submit","registration.submit","general","text","Complete Registration","השלמת רישום","Завершить регистрацию"
"registration.success.title","registration.success.title","general","text","Registration Successful","רישום הושלם בהצלחה","Регистрация успешна"
"registration.success.description","registration.success.description","general","text","Your registration has been submitted successfully. You will receive a confirmation email shortly.","הרישום שלכם נשלח בהצלחה. תקבלו אישור בדואר אלקטרוני בקרוב.","Ваша регистрация была успешно отправлена. Вы получите подтверждение по электронной почте в ближайшее время."
"registration.success.id","registration.success.id","general","text","Registration ID","מזהה רישום","ID регистрации"
"registration.success.status","registration.success.status","general","text","Status","סטטוס","Статус"
"registration.success.pendingApproval","registration.success.pendingApproval","general","text","Pending Approval","ממתין לאישור","Ожидает одобрения"
"registration.success.continue","registration.success.continue","general","text","Continue","המשך","Продолжить"
"registration.success.message","registration.success.message","general","text","Registration completed successfully!","הרישום הושלם בהצלחה!","Регистрация успешно завершена!"
"remove_mortgage_program_subtitle","remove","general","text","By clicking confirm, all details of this mortgage program will be deleted","בלחיצה על אישור כל פרטי תוכנית משכנתא זו ימחקו","При нажатии на подтвердить все детали этой ипотечной программы будут удалены"
"required_field","required","general","text","This field is required","שדה חובה","Обязательное поле"
"retry","retry","general","text","Retry","נסה שוב","Повторить"
"russian","russian","general","text","Russian","רוסית","Русский"
"save_and_continue","save","general","text","Save and Continue","שמור והמשך","Сохранить и продолжить"
"save_changes","save","general","text","Save changes","שמור שינויים","Сохранить изменения"
"savings_amount","savings","general","text","Savings Amount","סכום החיסכון","Сумма накоплений"
"sel_cntr","sel","general","text","Select country","בחר מדינה","Выберите страну"
"select_answer","select","general","text","Select Answer","בחר תשובה","Выберите ответ"
"select_bank","select","general","text","Bank Hapoalim","בנק הפועלים","Банк Апоалим"
"select_branch","select","general","text","Israel Hapoalim","ישראל הפועלים","Израиль Апоалим"
"select_card","select","general","text","Select Card","בחר כרטיס","Выберите карту"
"select_currency","select","general","text","Select currency","בחר מטבע","Выберите валюту"
"self_employed","self","general","text","Self-Employed","עצמאי","Самозанятый"
"send_sms_code_again","send","general","text","Send verification code again","שלח קוד אימות שוב","Отправить SMS-код снова"
"services.mortgage","services.mortgage","general","text","Mortgage Services","שירותי משכנתא","Ипотечные услуги"
"services.credit","services.credit","general","text","Credit Services","שירותי אשראי","Кредитные услуги"
"services.investment","services.investment","general","text","Investment Services","שירותי השקעות","Инвестиционные услуги"
"services.insurance","services.insurance","general","text","Insurance Services","שירותי ביטוח","Страховые услуги"
"settings","settings","general","text","Settings","הגדרות","Настройки"
"show_variants","show","general","text","We present multiple competitive options from leading market providers","אנו מציגים מגוון הצעות תחרותיות מהספקים המובילים בשוק","Мы представляем различные конкурентоспособные предложения от ведущих поставщиков на рынке"
"sidebar_about_us","sidebar","general","text","About us","אודותינו","О нас"
"sidebar_bank_partners","sidebar","general","text","Partner financial institutions","מוסדות פיננסיים שותפים","Финансовые учреждения-партнеры"
"sidebar_contacts","sidebar","general","text","Contact us","צור קשר","Связаться с нами"
"sidebar_franchise_brokers","sidebar","general","text","Broker franchise","זיכיון לברוקרים","Франшиза для брокеров"
"sidebar_franchise_realtors","sidebar","general","text","Realtor franchise","זיכיון למתווכים","Франшиза для риэлторов"
"sidebar_our_services","sidebar","general","text","Our services","השירותים שלנו","Наши услуги"
"sidebar_partnership_lawyers","sidebar","general","text","Lawyer partnership program","תוכנית שותפים לעורכי דין","Партнерская программа для юристов"
"sidebar_referral_program","sidebar","general","text","Referral program","תכנית הפניות","Реферальная программа"
"sidebar_sub_bank_apoalim","sidebar","general","text","Bank Hapoalim","בנק הפועלים","Банк Апоалим"
"sidebar_sub_bank_beinleumi","sidebar","general","text","International Bank","בנק בינלאומי","Банк Бейнлеуми"
"sidebar_sub_bank_discount","sidebar","general","text","Discount Bank","בנק דיסקונט","Банк Дисконт"
"sidebar_sub_bank_jerusalem","sidebar","general","text","Bank of Jerusalem","בנק ירושלים","Банк Иерусалим"
"sidebar_sub_bank_leumi","sidebar","general","text","Bank Leumi","בנק לאומי","Банк Леуми"
"sidebar_sub_bank_mercantile_discount","sidebar","general","text","Mercantile Discount Bank","בנק מרכנתיל דיסקונט","Банк Меркантиль Дисконт"
"sidebar_sub_calculate_credit","sidebar","credit","text","Credit Calculation","חישוב אשראי","Расчет кредита"
"sidebar_sub_calculate_mortgage","sidebar","mortgage","text","Mortgage calculation","חישוב משכנתא","Расчет ипотеки"
"sidebar_sub_refinance_credit","sidebar","refinance","text","Credit Refinancing","מחזור אשראי","Рефинансирование кредита"
"sidebar_sub_refinance_mortgage","sidebar","refinance","text","Mortgage Refinancing","מחזור משכנתא","Рефинансирование ипотеки"
"sidebar_vacancies","sidebar","general","text","Job vacancies","משרות פנויות","Открытые вакансии"
"sms_send_error","sms","general","text","SMS sending error. Please try again","שגיאה בשליחת SMS. נסה שנית","Ошибка отправки SMS. Попробуйте еще раз"
"source_of_income 2","source","general","text","Income source","מקור הכנסה","Источник дохода"
"source_of_income 3","source","general","text","Income source","מקור הכנסה","Источник дохода"
"start_date_mortgage_title","start","general","text","Mortgage Start Date","תאריך תחילת המשכנתא","Дата начала ипотеки"
"status.title","status.title","general","text","Registration Status","סטטוס רישום","Статус регистрации"
"status.tooltip","status.tooltip","general","text","View your current registration status","צפו בסטטוס הרישום הנוכחי שלכם","Просмотрите текущий статус вашей регистрации"
"status.pending","status.pending","general","text","Pending","ממתין","Ожидает"
"status.approved","status.approved","general","text","Approved","מאושר","Одобрено"
"status.rejected","status.rejected","general","text","Rejected","נדחה","Отклонено"
"status.active","status.active","general","text","Active","פעיל","Активный"
"status.inactive","status.inactive","general","text","Inactive","לא פעיל","Неактивный"
"status.error.title","status.error.title","general","text","Status Error","שגיאת סטטוס","Ошибка статуса"
"status.fields.position","status.fields.position","general","text","Position","תפקיד","Должность"
"status.fields.bank","status.fields.bank","general","text","Bank","בנק","Банк"
"status.fields.branch","status.fields.branch","general","text","Branch","סניף","Филиал"
"status.fields.registrationDate","status.fields.registrationDate","general","text","Registration Date","תאריך רישום","Дата регистрации"
"status.timeline.systemAccess","status.timeline.systemAccess","general","text","System Access","גישה למערכת","Доступ к системе"
"status.timeline.accessGranted","status.timeline.accessGranted","general","text","Access granted to banking platform","ניתנה גישה לפלטפורמה הבנקאית","Доступ к банковской платформе предоставлен"
"status.timeline.accessPending","status.timeline.accessPending","general","text","Access pending approval","גישה ממתינה לאישור","Доступ ожидает одобрения"
"success","success","general","text","Success","בוצע בהצלחה","Выполнено успешно"
"sum_credit","sum","general","text","Credit Amount","סכום האשראי המבוקש","Запрашиваемая сумма кредита"
"table_amount","table","general","text","Amount","סכום","Сумма"
"table_date","table","general","text","Date","תאריך","Дата"
"table_service","table","general","text","Service","שירות","Услуга"
"table_status","table","general","text","Status","סטטוס","Статус"
"table_transaction_id","table","general","text","Transaction ID","מזהה עסקה","ID транзакции"
"technical_support","technical","general","text","Technical Support","תמיכה טכנית","Техническая поддержка"
"tenders_about_desc","tenders","general","text","We provide technology, leads, and full support so you can grow your brokerage fast.","אנחנו מספקים טכנולוגיה, לידים ותמיכה מלאה כדי שתצמחו במהירות.","Мы предоставим технологию, лидов и полную поддержку для быстрого роста вашего бизнеса."
"tenders_about_title","tenders","general","text","Why partner with us?","למה לשתף פעולה איתנו?","Почему стоит работать с нами?"
"tenders_clients_subtitle","tenders","general","text","We bring clients and you earn commissions on successful mortgage deals.","אנו מביאים לכם לקוחות ותקבלו עמלות על עסקאות משכנתא מוצלחות.","Мы приводим клиентов, а вы получаете комиссию с успешных ипотечных сделок."
"tenders_clients_title","tenders","general","text","We bring clients – you earn commissions on mortgage deals","אנחנו מביאים לקוחות – מקבלים עמלות על עסקאות משכנתא","Мы приводим клиентов – вы получаете комиссию с ипотечных сделок"
"tenders_consult_button","tenders","general","text","Get a call","קבלת שיחה","Получить звонок"
"tenders_cta_button","tenders","general","text","Apply now","הגישו בקשה","Оставить заявку"
"tenders_cta_title","tenders","general","text","Ready to start earning together?","מוכנים להתחיל להרוויח יחד?","Готовы зарабатывать вместе?"
"tenders_earn_title","tenders","general","text","How will you earn?","איך תרוויחו?","Как вы будете зарабатывать?"
"tenders_illustration_label","tenders","general","label","Our experienced team in action","הצוות המנוסה שלנו בפעולה","Наша опытная команда в действии"
"tenders_license_feature1_p1","tenders","general","text","Cloud-based CRM access","גישה ל-CRM בענן","Доступ к облачному CRM"
"tenders_license_feature1_p2","tenders","general","text","Automated document workflow","תהליכי מסמכים אוטומטיים","Автоматизированный документооборот"
"tenders_license_feature1_p3","tenders","general","text","Client analytics dashboard","דאשבורד אנליטיקה ללקוחות","Аналитика клиентов"
"tenders_license_feature1_title","tenders","general","text","Technology & CRM platform","פלטפורמת CRM וטכנולוגיה","Технологии и CRM платформа"
"tenders_license_feature2_p1","tenders","general","text","National advertising campaigns","קמפיינים פרסומיים ארציים","Национальные рекламные кампании"
"tenders_license_feature2_p2","tenders","general","text","Local SEO setup","הגדרת SEO מקומי","Настройка локального SEO"
"tenders_license_feature2_p3","tenders","general","text","Up to 100 warm leads monthly","עד 100 לידים חמים בחודש","До 100 тёплых лидов в месяц"
"tenders_license_feature2_title","tenders","general","text","Marketing & Leads","שיווק ולידים","Маркетинг и лиды"
"tenders_license_feature3_p1","tenders","general","text","On-site launch training","הדרכת פתיחה באתר","Выездной тренинг при запуске"
"tenders_license_feature3_p2","tenders","general","text","Dedicated success manager","מנהל הצלחה אישי","Персональный менеджер успеха"
"tenders_license_feature3_p3","tenders","general","text","Legal & compliance help","סיוע משפטי וציות","Юридическая и комплаенс поддержка"
"tenders_license_feature3_title","tenders","general","text","Training & Support","הדרכה ותמיכה","Обучение и поддержка"
"tenders_marketplace_subtitle","tenders","general","text","Bankimonline provides its clients and partners with a single digital service for all types of lending","Bankimonline מספקת ללקוחותיה ולשותפיה שירות דיגיטלי אחד לכל סוגי ההלוואות","Bankimonline предоставляет своим клиентам и партнерам единый цифровой сервис для всех видов кредитования"
"tenders_marketplace_title","tenders","general","text","Bankimonline – mortgage & loans marketplace","Bankimonline – שוק משכנתאות והלוואות","Bankimonline – маркетплейс ипотеки и кредитов"
"tenders_step1","tenders","general","text","Fill out the form on the website","מלאו את הטופס באתר","Заполните форму на сайте"
"tenders_step1_desc","tenders","general","text","Ready to fill out a short form on our website to join our system","מוכן מילא טופס קצר באתר שלנו כדי להצטרף למערכת שלנו","Готовы заполнить короткую форму на нашем сайте, чтобы присоединиться к нашей системе"
"tenders_step1_title","tenders","general","text","Fill out the form on our website","מלא את הטופס באתר שלנו","Заполните форму на нашем сайте"
"tenders_step2","tenders","general","text","Our representative will contact you","נציג שלנו יחזור אליכם","Наш представитель свяжется с вами"
"tenders_step2_desc","tenders","general","text","We'll schedule a meeting with our management and welcome you properly","נקבע פגישה עם הנהל שלי. ונקבל אותך בצורה כראוי","Мы назначим встречу с нашим руководством и должным образом вас встретим"
"tenders_step2_title","tenders","general","text","Our representative will contact you","הנציג שלנו ייצור עמכם קשר","Наш представитель свяжется с вами"
"tenders_step3","tenders","general","text","Sign an agency agreement","חתמו על הסכם הסוכנות","Подпишите агентский договор"
"tenders_step3_desc","tenders","general","text","We commit to you. We believe in an agreement with you to continue generating leads","אנו מתחייב לכם. אנו מאמינים הסכם לכם עליכם לחזור להשתעיר בליידים","Мы обязуемся перед вами. Мы верим в соглашение с вами для продолжения генерации лидов"
"tenders_step3_title","tenders","general","text","We sign a partnership agreement to share clients and leads with you","אנו נכבד הסכם סוכנות לשיתוף ללקוחות בליידים אליך","Мы подписываем партнерское соглашение для обмена клиентами и лидами с вами"
"tenders_step4","tenders","general","text","We equip and train your office","אנחנו מציידים ומכשירים את המשרד","Мы оборудуем и обучим офис"
"tenders_step4_desc","tenders","general","text","We commit to you. We believe in processes to bring you leads and clients","אנו מתחייב לכם. אנו מאמינים הליכים אליך לקוחות בליידים","Мы обязуемся перед вами. Мы верим в процессы для привлечения лидов и клиентов"
"tenders_step4_title","tenders","general","text","We open an office for you, bring equipment and digital tools","פותחים עבורכם משרד, מביאים ציוד ומכשירים כליים דיגיטליים","Мы открываем для вас офис, привозим оборудование и цифровые инструменты"
"tenders_step5","tenders","general","text","Start earning stable income","התחילו להרוויח הכנסה יציבה","Начните получать стабильный доход"
"tenders_step5_desc","tenders","general","text","We receive stable income in the initial months. Approximately","אנחנו מקבל הכנסה יציבה בחודשים לזמנים הראשונים. קירוב","Мы получаем стабильный доход в первые месяцы. Приблизительно"
"tenders_step5_title","tenders","general","text","Receive stable income in the first months","קבל הכנסה יציבה בחודשים הראשונים","Получайте стабильный доход в первые месяцы"
"tenders_tooltip_earnings","tenders","general","text","Potential monthly earnings","זכויות שימוש המותר עליו","Потенциальные месячные доходы"
"terms","terms","general","text","terms and conditions","תנאי השימוש","Условия использования"
"terms_text","terms","general","text","Welcome to the BANKIM ONLINE website. Use of the site is conditioned upon your agreement to the following terms. If you do not agree to these terms, please refrain from using the site.

1. Definitions:

"Company" - Mortgage Comparison Ltd., reg. No. 516205713
"Website" - BANKIM ONLINE website operating at https://bankimonline.com/
"Users" - all visitors and users of the website
"Services" - all services provided on the website

2. About the Service:

The website provides a digital platform for comparing mortgage and credit offers from various banks in Israel. The service is intended to provide information and assessments for orientation purposes only and does not constitute professional financial advice.

3. Website Usage:

3.1 Use of the website is permitted for lawful purposes only
3.2 It is prohibited to copy, distribute, or make commercial use of the website content without prior written permission
3.3 It is prohibited to present false or misleading information on the website
3.4 It is prohibited to interfere with the functioning of the website or its technical components

4. Liability and Limitations:

4.1 Information on the website is presented as is, without warranty of its accuracy or completeness
4.2 The company is not responsible for damages that may result from use of the website
4.3 The offers presented are subject to bank approval and may change

5. Privacy and Data Security:

5.1 The company undertakes to maintain user privacy in accordance with the privacy policy
5.2 The collected information will be used to provide the services offered on the website
5.3 The company will take reasonable security measures to protect the information

6. Intellectual Property Rights:

All rights to the website and its content belong to the company or authorized third parties. Use of the website does not grant users any intellectual property rights.

7. Changes to Terms:

The company may update the terms of use from time to time. Continued use of the website after publication of changes constitutes agreement to the updated terms.

8. Applicable Law:

These terms of use are subject to the laws of the State of Israel. Any disputes will be heard in the competent courts of Israel.

For additional questions, please contact us:
Email: info@bankimonline.com
Phone: 03-1234567

Last update: July 2025","ברוכים הבאים לאתר BANKIM ONLINE. השימוש באתר מותנה בהסכמתכם לתנאים שלהלן. במידה ואינכם מסכימים לתנאים אלה, אנא הימנעו משימוש באתר.

1. הגדרות:

"החברה" - Mortgage Comparison Ltd., ח.פ. 516205713
"האתר" - אתר BANKIM ONLINE הפועל בכתובת https://bankimonline.com/
"המשתמשים" - כל הגולשים והמשתמשים באתר
"השירותים" - כלל השירותים הניתנים באתר

2. אודות השירות:

האתר מספק פלטפורמה דיגיטלית להשוואת הצעות משכנתא ואשראי מבנקים שונים בישראל. השירות מיועד לספק מידע והערכות לצרכי התמצאות בלבד, ואינו מהווה ייעוץ פיננסי מקצועי.

3. שימוש באתר:

3.1 השימוש באתר מותר למטרות חוקיות בלבד
3.2 אסור להעתיק, להפיץ או לעשות שימוש מסחרי בתכני האתר ללא אישור מראש ובכתב
3.3 אסור להציג מידע כוזב או מטעה באתר
3.4 אסור לפגוע בתפקוד האתר או ברכיביו הטכניים

4. אחריות ומגבלות:

4.1 המידע באתר מוצג כפי שהוא, ללא אחריות לנכונותו או שלמותו
4.2 החברה אינה אחראית לנזקים העלולים להיגרם משימוש באתר
4.3 ההצעות המוצגות כפופות לאישור הבנקים ועלולות להשתנות

5. פרטיות ואבטחת מידע:

5.1 החברה מתחייבת לשמור על פרטיות המשתמשים בהתאם למדיניות הפרטיות
5.2 המידע הנאסף ישמש למתן השירותים המוצעים באתר
5.3 החברה תנקוט באמצעי אבטחה סבירים לשמירת המידע

6. זכויות קניין רוחני:

כל הזכויות באתר ובתכניו שייכות לחברה או לצדדים שלישיים המורשים. השימוש באתר אינו מעניק למשתמשים זכויות קניין רוחני כלשהן.

7. שינויים בתנאים:

החברה רשאית לעדכן את תנאי השימוש מעת לעת. המשך השימוש באתר לאחר פרסום השינויים מהווה הסכמה לתנאים המעודכנים.

8. יישום החוק:

תנאי שימוש אלה כפופים לדיני מדינת ישראל. כל מחלוקת תישמע בבתי המשפט המוסמכים בישראל.

לשאלות נוספות ניתן לפנות אלינו:
דוא"ל: info@bankimonline.com
טלפון: 03-1234567

עדכון אחרון: יולי 2025","Добро пожаловать на сайт BANKIM ONLINE. Использование сайта обусловлено вашим согласием с приведенными ниже условиями. Если вы не согласны с этими условиями, пожалуйста, воздержитесь от использования сайта.

1. Определения:

"Компания" - Mortgage Comparison Ltd., рег. номер 516205713
"Сайт" - сайт BANKIM ONLINE, работающий по адресу https://bankimonline.com/
"Пользователи" - все посетители и пользователи сайта
"Услуги" - все услуги, предоставляемые на сайте

2. О сервисе:

Сайт предоставляет цифровую платформу для сравнения предложений по ипотеке и кредитам от различных банков в Израиле. Сервис предназначен для предоставления информации и оценок только для ознакомления и не является профессиональной финансовой консультацией.

3. Использование сайта:

3.1 Использование сайта разрешено только в законных целях
3.2 Запрещается копировать, распространять или использовать содержимое сайта в коммерческих целях без предварительного письменного разрешения
3.3 Запрещается предоставлять ложную или вводящую в заблуждение информацию на сайте
3.4 Запрещается наносить ущерб функционированию сайта или его техническим компонентам

4. Ответственность и ограничения:

4.1 Информация на сайте представлена как есть, без гарантии ее правильности или полноты
4.2 Компания не несет ответственности за ущерб, который может возникнуть в результате использования сайта
4.3 Представленные предложения подлежат одобрению банков и могут изменяться

5. Конфиденциальность и безопасность информации:

5.1 Компания обязуется поддерживать конфиденциальность пользователей в соответствии с политикой конфиденциальности
5.2 Собранная информация будет использоваться для предоставления услуг, предлагаемых на сайте
5.3 Компания примет разумные меры безопасности для защиты информации

6. Права интеллектуальной собственности:

Все права на сайт и его содержимое принадлежат Компании или уполномоченным третьим лицам. Использование сайта не предоставляет пользователям каких-либо прав интеллектуальной собственности.

7. Изменения в условиях:

Компания может время от времени обновлять условия использования. Продолжение использования сайта после публикации изменений означает согласие с обновленными условиями.

8. Применимое право:

Эти условия использования подчиняются законам государства Израиль. Любые споры будут рассматриваться в компетентных судах Израиля.

Для дополнительных вопросов вы можете связаться с нами:
Электронная почта: info@bankimonline.com
Телефон: 03-1234567

Последнее обновление: Июль 2025"
"terms_title","terms","general","text","User Agreement","הסכם המשתמש","Пользовательское соглашение"
"third_persons","third","general","text","Your personal data will not be transferred to third parties. We operate in accordance with the provisions of the Privacy Protection Law 1981 and data protection regulations","הנתונים האישיים שלכם לא יועברו לגורמים חיצוניים. אנו פועלים בהתאם להוראות חוק הגנת הפרטיות התשמ"א-1981 ותקנות הגנת הנתונים","Ваши персональные данные не будут переданы третьим лицам. Мы действуем в соответствии с положениями Закона о защите конфиденциальности 1981 года и правилами защиты данных"
"transaction_failed","transaction","general","text","Failed","נכשל","Не удалось"
"transaction_history_placeholder","transaction","general","text","No transactions found. Your transaction history will appear here.","לא נמצאו עסקאות. היסטוריית העסקאות שלך תופיע כאן.","Транзакции не найдены. Ваша история транзакций будет отображаться здесь."
"transaction_history_tab","transaction","general","text","Transaction History","היסטוריית עסקאות","История транзакций"
"transaction_history_title","transaction","general","text","Transaction History","היסטוריית עסקאות","История транзакций"
"transaction_success","transaction","general","text","Completed","הושלם בהצלחה","Выполнено успешно"
"unemployed","unemployed","general","text","Unemployed","מובטל","Безработный"
"upload_documents","upload","general","text","Upload Documents","העלה מסמכים","Загрузить документы"
"upload_report_progress","upload","general","text","Report upload","העלאת דוח","Рефинансировать ипотеку"
"user_agreement","user","general","text","User Agreement","הסכם המשתמש","Пользовательское соглашение"
"user_profile_placeholder","user","general","text","User Profile","פרופיל משתמש","Профиль пользователя"
"vacancies.title","vacancies.title","general","text","Vacancies","משרות פנויות",""
"vacancies.backToVacancies","vacancies.backToVacancies","general","text","Back to Vacancies","חזרה למשרות",""
"vacancies.categories.development","vacancies.categories.development","general","text","Development","פיתוח",""
"vacancies.categories.design","vacancies.categories.design","general","text","Design","עיצוב",""
"vacancies.categories.management","vacancies.categories.management","general","text","Management","ניהול",""
"vacancies.categories.marketing","vacancies.categories.marketing","general","text","Marketing","שיווק",""
"vacancies.categories.finance","vacancies.categories.finance","general","text","Finance","כספים",""
"vacancies.categories.customer_service","vacancies.categories.customer","general","text","Customer Service","שירות לקוחות",""
"vacancies_category_all","vacancies","general","text","All","הכל","Все"
"vacancies_category_customer_service","vacancies","general","text","Customer Service","שירות לקוחות","Работа с клиентами"
"vacancies_category_design","vacancies","general","text","Design","עיצוב","Дизайн"
"vacancies_category_development","vacancies","general","text","Development","פיתוח","Разработка"
"vacancies_category_finance","vacancies","general","text","Finance","כספים","Финансы"
"vacancies_category_management","vacancies","general","text","Management","ניהול","Менеджмент"
"vacancies_category_marketing","vacancies","general","text","Marketing","שיווק","Маркетинг"
"vacancies_no_results","vacancies","general","text","No vacancies found for the selected category. Please try another category.","לא נמצאו משרות בקטגוריה שנבחרה. אנא נסו קטגוריה אחרת.","Вакансии по выбранной категории не найдены. Попробуйте другую категорию."
"vacancies_subtitle","vacancies","general","text","Join our team and build the future of financial services together","הצטרפו לצוות שלנו ובנו יחד את עתיד השירותים הפיננסיים","Присоединяйтесь к нашей команде и создавайте будущее финансовых услуг вместе с нами"
"vacancies_title","vacancies","general","text","Job Vacancies","משרות פנויות","Вакансии"
"vacancyDetail.generalInfo","vacancyDetail.generalInfo","general","text","Job Description","תיאור התפקיד","Описание должности"
"vacancyDetail.responsibilities","vacancyDetail.responsibilities","general","text","Key Responsibilities","תחומי אחריות עיקריים","Основные обязанности"
"vacancyDetail.requirements","vacancyDetail.requirements","general","text","Requirements","דרישות","Требования"
"vacancyDetail.niceToHave","vacancyDetail.niceToHave","general","text","Nice to Have","יתרון","Будет плюсом"
"vacancyDetail.benefits","vacancyDetail.benefits","general","text","Benefits & Perks","הטבות ובונוסים","Льготы и бонусы"
"vacancyDetail.applicationForm.title","vacancyDetail.applicationForm.title","general","text","Apply for this Position","הגש מועמדות לתפקיד זה","Подать заявку на эту должность"
"vacancyDetail.applicationForm.fullName","vacancyDetail.applicationForm.fullName","general","text","Full Name","שם מלא","Полное имя"
"vacancyDetail.applicationForm.fullNamePlaceholder","vacancyDetail.applicationForm.fullNamePlaceholder","general","text","Enter your full name","הכנס את שמך המלא","Введите ваше полное имя"
"vacancyDetail.applicationForm.phone","vacancyDetail.applicationForm.phone","general","text","Phone Number","מספר טלפון","Номер телефона"
"vacancyDetail.applicationForm.phonePlaceholder","vacancyDetail.applicationForm.phonePlaceholder","general","text","Enter your phone number","הכנס את מספר הטלפון שלך","Введите ваш номер телефона"
"vacancyDetail.applicationForm.email","vacancyDetail.applicationForm.email","general","text","Email Address","כתובת אימייל","Адрес электронной почты"
"vacancyDetail.applicationForm.emailPlaceholder","vacancyDetail.applicationForm.emailPlaceholder","general","text","Enter your email address","הכנס את כתובת האימייל שלך","Введите ваш email"
"vacancyDetail.applicationForm.city","vacancyDetail.applicationForm.city","general","text","City","עיר","Город"
"vacancyDetail.applicationForm.cityPlaceholder","vacancyDetail.applicationForm.cityPlaceholder","general","text","Enter your city","הכנס את העיר שלך","Введите ваш город"
"vacancyDetail.applicationForm.expectedSalary","vacancyDetail.applicationForm.expectedSalary","general","text","Expected Salary","שכר צפוי","Ожидаемая зарплата"
"vacancyDetail.applicationForm.expectedSalaryPlaceholder","vacancyDetail.applicationForm.expectedSalaryPlaceholder","general","text","Enter expected salary (optional)","הכנס שכר צפוי (אופציונלי)","Введите ожидаемую зарплату (необязательно)"
"vacancyDetail.applicationForm.portfolioUrl","vacancyDetail.applicationForm.portfolioUrl","general","text","Portfolio URL","","Ссылка на портфолио"
"vacancyDetail.applicationForm.portfolioUrlPlaceholder","vacancyDetail.applicationForm.portfolioUrlPlaceholder","general","text","Link to your portfolio (optional)","","Ссылка на ваше портфолио (необязательно)"
"vacancyDetail.applicationForm.coverLetter","vacancyDetail.applicationForm.coverLetter","general","text","Cover Letter","מכתב מקדים","Сопроводительное письмо"
"vacancyDetail.applicationForm.coverLetterPlaceholder","vacancyDetail.applicationForm.coverLetterPlaceholder","general","text","Tell us why you're perfect for this role...","ספר לנו למה אתה מושלם לתפקיד הזה...","Расскажите, почему вы идеально подходите для этой роли..."
"vacancyDetail.applicationForm.resume","vacancyDetail.applicationForm.resume","general","text","Resume","","Резюме"
"vacancyDetail.applicationForm.resumeUpload","vacancyDetail.applicationForm.resumeUpload","general","text","Upload Resume","","Загрузить резюме"
"vacancyDetail.applicationForm.resumeUploadText","vacancyDetail.applicationForm.resumeUploadText","general","text","Drag and drop your resume here, or click to browse","","Перетащите ваше резюме сюда или нажмите для выбора файла"
"vacancyDetail.applicationForm.resumeFormats","vacancyDetail.applicationForm.resumeFormats","general","text","Supported formats: PDF, DOC, DOCX (max 5MB)","","Поддерживаемые форматы: PDF, DOC, DOCX (макс. 5МБ)"
"vacancyDetail.applicationForm.submitApplication","vacancyDetail.applicationForm.submitApplication","general","text","Submit Application","","Отправить заявку"
"vacancyDetail.applicationForm.submitting","vacancyDetail.applicationForm.submitting","general","text","Submitting...","שולח...","Отправляем..."
